Order ID,Order Date,Ship Date,Ship Mode,Profit,Quantity,Sales
US-2013-152415,2015-09-18,2015-09-23,Standard Class,67.61,6,206.64
US-2013-152835,2015-05-20,2015-05-24,Standard Class,6.21,5,21.40
US-2013-153129,2015-12-27,2015-12-31,Standard Class,15.59,5,33.90
US-2013-153815,2015-11-07,2015-11-10,First Class,20.89,8,368.43
US-2013-154256,2015-06-24,2015-06-28,Second Class,12.14,7,25.83
US-2013-154361,2015-03-15,2015-03-20,Standard Class,6.29,5,21.88
US-2013-155103,2015-12-03,2015-12-08,Standard Class,173.31,7,505.37
US-2013-155173,2015-03-07,2015-03-11,Standard Class,-86.00,6,502.22
US-2013-155180,2015-01-22,2015-01-29,Standard Class,9.22,4,26.34
US-2013-155404,2015-09-23,2015-09-29,Standard Class,6.37,2,13.28
US-2013-155768,2015-12-02,2015-12-02,Same Day,258.41,9,"1,215.72"
US-2013-155971,2015-06-07,2015-06-13,Standard Class,57.54,12,121.95
US-2013-156097,2015-09-20,2015-09-20,Same Day,-53.56,4,703.68
US-2013-156692,2015-08-14,2015-08-14,Same Day,19.80,4,89.32
US-2013-156986,2015-03-21,2015-03-25,Standard Class,-22.15,11,132.71
US-2013-157308,2015-08-18,2015-08-22,Standard Class,5.70,4,15.71
US-2013-157490,2015-10-07,2015-10-08,First Class,-961.53,19,801.55
US-2013-157728,2015-09-23,2015-09-29,Standard Class,44.15,9,133.54
US-2013-157840,2015-12-21,2015-12-24,Second Class,15.59,5,33.90
US-2013-157945,2015-09-27,2015-10-02,Standard Class,-92.77,5,756.49
US-2013-158288,2015-11-27,2015-11-29,Second Class,-57.76,9,78.76
US-2013-158309,2015-11-27,2015-11-30,First Class,-2.62,4,3.74
US-2013-158680,2015-07-02,2015-07-03,First Class,0.90,1,2.50
US-2013-158708,2015-06-27,2015-06-30,Second Class,3.57,2,13.62
US-2013-159093,2015-05-10,2015-05-15,Standard Class,14.42,4,32.04
US-2013-159415,2015-04-18,2015-04-23,Standard Class,13.85,5,79.12
US-2013-159856,2015-10-19,2015-10-23,Standard Class,-34.64,5,307.92
US-2013-160206,2015-04-02,2015-04-08,Standard Class,0.26,1,12.99
US-2013-160528,2015-08-24,2015-08-31,Standard Class,-216.23,18,"1,416.30"
US-2013-161396,2015-04-20,2015-04-26,Standard Class,88.66,7,624.58
US-2013-161683,2015-12-04,2015-12-09,Standard Class,79.22,8,413.01
US-2013-161844,2015-12-10,2015-12-15,Second Class,-31.39,5,82.92
US-2013-162026,2015-10-09,2015-10-09,Same Day,27.88,2,61.96
US-2013-162103,2015-11-14,2015-11-18,Standard Class,-4.70,2,3.14
US-2013-162677,2015-03-27,2015-03-28,First Class,-12.08,8,187.62
US-2013-162852,2015-12-28,2016-01-01,Standard Class,-12.08,8,845.49
US-2013-162859,2015-02-15,2015-02-22,Standard Class,128.06,7,407.07
US-2013-163258,2015-12-30,2016-01-03,Standard Class,3.93,3,11.23
US-2013-163461,2015-06-19,2015-06-22,First Class,26.90,2,76.86
US-2013-163538,2015-08-27,2015-08-31,Standard Class,14.87,3,47.97
US-2013-163881,2015-11-25,2015-12-01,Standard Class,618.73,16,"2,904.57"
US-2013-164189,2015-03-25,2015-03-29,Standard Class,25.20,4,403.17
US-2013-164196,2015-11-12,2015-11-18,Standard Class,241.10,6,"2,678.94"
US-2013-164588,2015-04-17,2015-04-24,Standard Class,3.72,3,12.84
US-2013-164630,2015-01-04,2015-01-09,Standard Class,120.00,4,959.97
US-2013-164945,2015-11-23,2015-11-28,Standard Class,47.00,8,134.27
US-2013-165078,2015-11-06,2015-11-11,Standard Class,91.46,12,196.33
US-2013-165505,2015-01-23,2015-01-27,Standard Class,452.44,21,"1,672.31"
US-2013-166660,2015-01-30,2015-02-01,Second Class,-52.06,5,483.75
US-2013-167339,2015-01-21,2015-01-23,Second Class,70.25,9,"1,167.06"
US-2013-167472,2015-06-07,2015-06-08,First Class,280.81,23,678.87
US-2013-168095,2015-07-16,2015-07-21,Standard Class,57.32,8,335.80
US-2013-168410,2015-02-21,2015-02-26,Standard Class,110.98,10,405.30
US-2013-168620,2015-12-25,2015-12-29,Second Class,9.00,14,823.61
US-2013-169040,2015-12-07,2015-12-13,Standard Class,297.41,27,"1,169.45"
US-2013-169369,2015-12-13,2015-12-19,Standard Class,43.08,9,299.07
US-2014-100048,2016-05-19,2016-05-24,Standard Class,313.03,11,889.29
US-2014-100209,2016-07-09,2016-07-15,Standard Class,-0.79,2,1.08
US-2014-100398,2016-08-19,2016-08-23,Standard Class,37.24,3,102.72
US-2014-100482,2016-04-11,2016-04-15,Standard Class,-3.28,4,43.89
US-2014-100930,2016-04-07,2016-04-12,Standard Class,-361.57,13,"1,735.85"
US-2014-101518,2016-11-03,2016-11-08,Standard Class,0.51,3,40.78
US-2014-101539,2016-03-16,2016-03-18,Second Class,54.47,5,712.97
US-2014-101721,2016-07-23,2016-07-27,Standard Class,20.58,3,63.31
US-2014-101784,2016-07-06,2016-07-11,Standard Class,-13.74,3,122.14
US-2014-101840,2016-02-07,2016-02-13,Standard Class,81.57,10,273.70
US-2014-102183,2016-08-21,2016-08-28,Standard Class,"1,464.35",13,"4,337.64"
US-2014-102288,2016-06-19,2016-06-23,Standard Class,41.19,10,148.88
US-2014-102638,2016-12-29,2016-12-31,First Class,2.95,3,6.03
US-2014-102890,2016-06-30,2016-06-30,Same Day,-295.98,5,"1,044.63"
US-2014-102904,2016-11-13,2016-11-20,Standard Class,23.99,8,239.92
US-2014-103226,2016-09-22,2016-09-28,Standard Class,12.23,3,27.18
US-2014-103247,2016-10-05,2016-10-08,Second Class,28.80,10,236.72
US-2014-103814,2016-12-09,2016-12-16,Standard Class,48.55,9,143.86
US-2014-103828,2016-08-13,2016-08-13,Same Day,55.84,17,206.67
US-2014-104094,2016-09-07,2016-09-11,Standard Class,1.89,1,13.48
US-2014-104437,2016-01-28,2016-02-01,Standard Class,35.86,3,137.94
US-2014-104451,2016-05-08,2016-05-12,Second Class,22.70,4,81.08
US-2014-104661,2016-01-16,2016-01-19,First Class,-31.39,15,147.64
US-2014-104955,2016-03-19,2016-03-24,Standard Class,13.30,7,28.91
US-2014-105046,2016-07-17,2016-07-23,Standard Class,129.91,11,408.96
US-2014-105389,2016-10-23,2016-10-28,Second Class,46.16,11,837.80
US-2014-105697,2016-08-25,2016-08-27,First Class,1.93,2,25.70
US-2014-105830,2016-01-01,2016-01-03,First Class,-35.22,4,156.51
US-2014-105935,2016-01-27,2016-02-01,Standard Class,788.84,11,"3,002.65"
US-2014-105998,2016-11-03,2016-11-05,First Class,108.80,17,"1,872.93"
US-2014-106131,2016-01-15,2016-01-17,First Class,-0.04,16,337.69
US-2014-106145,2016-09-26,2016-09-26,Same Day,371.98,21,"1,065.22"
US-2014-106551,2016-07-22,2016-07-27,Standard Class,-75.19,4,526.34
US-2014-106579,2016-06-08,2016-06-13,Standard Class,-18.87,4,12.18
US-2014-106663,2016-06-09,2016-06-13,Standard Class,-74.92,12,169.25
US-2014-106705,2016-12-26,2017-01-01,Standard Class,20.59,5,44.75
US-2014-106796,2016-05-12,2016-05-19,Standard Class,1.16,3,10.27
US-2014-107272,2016-11-05,2016-11-12,Standard Class,28.67,9,246.38
US-2014-107384,2016-12-04,2016-12-08,Standard Class,176.52,11,551.55
US-2014-107636,2016-04-30,2016-05-02,First Class,2.82,2,5.76
US-2014-107888,2016-11-16,2016-11-19,First Class,77.19,12,354.77
US-2014-107979,2016-06-08,2016-06-13,Standard Class,-44.43,11,197.30
US-2014-108014,2016-11-19,2016-11-25,Standard Class,-45.93,7,59.91
US-2014-108063,2016-12-02,2016-12-05,First Class,10.40,3,34.65
US-2014-108245,2016-09-22,2016-09-27,Standard Class,-13.50,10,24.62
US-2014-108315,2016-04-30,2016-05-04,Standard Class,-11.83,9,225.55
US-2014-108343,2016-07-20,2016-07-25,Standard Class,63.15,8,361.04
US-2014-108700,2016-05-19,2016-05-23,Standard Class,13.78,6,38.02
US-2014-109253,2016-08-21,2016-08-22,First Class,203.85,32,"1,520.15"
US-2014-109316,2016-06-08,2016-06-10,First Class,137.45,4,"1,515.19"
US-2014-109484,2016-11-06,2016-11-12,Standard Class,-3.79,1,5.68
US-2014-109582,2016-09-12,2016-09-17,Second Class,79.89,3,166.44
US-2014-109610,2016-11-25,2016-11-30,Second Class,168.47,2,701.96
US-2014-110149,2016-12-10,2016-12-13,First Class,12.88,6,91.19
US-2014-110576,2016-11-28,2016-12-02,Standard Class,-543.60,34,"3,629.94"
US-2014-110604,2016-05-15,2016-05-20,Standard Class,46.30,5,303.54
US-2014-110646,2016-10-26,2016-10-31,Standard Class,-2.98,13,166.69
US-2014-110989,2016-11-03,2016-11-05,Second Class,10.88,3,43.50
US-2014-110996,2016-11-20,2016-11-25,Standard Class,-46.14,5,283.92
US-2014-111024,2016-07-03,2016-07-06,Second Class,-81.66,12,279.00
US-2014-111241,2016-08-20,2016-08-22,Second Class,77.71,5,239.12
US-2014-111423,2016-08-17,2016-08-19,First Class,400.03,7,"1,358.48"
US-2014-111745,2016-11-05,2016-11-06,First Class,54.40,1,159.99
US-2014-111920,2016-10-22,2016-10-26,Standard Class,12.03,4,36.44
US-2014-112347,2016-12-02,2016-12-06,Standard Class,-316.46,36,"1,915.62"
US-2014-112613,2016-05-28,2016-06-01,Standard Class,4.08,4,54.37
US-2014-112928,2016-06-01,2016-06-05,Second Class,1.31,5,17.48
US-2014-113201,2016-06-30,2016-07-05,Standard Class,100.43,5,204.95
US-2014-113852,2016-07-29,2016-08-02,Standard Class,11.77,3,90.57
US-2014-113992,2016-12-14,2016-12-19,Standard Class,-97.50,4,974.99
US-2014-114034,2016-01-04,2016-01-09,Standard Class,18.66,6,38.88
US-2014-114356,2016-08-20,2016-08-26,Standard Class,3.60,1,35.96
US-2014-114657,2016-11-16,2016-11-21,Standard Class,24.12,4,52.44
US-2014-115252,2016-10-20,2016-10-25,Standard Class,5.88,5,30.34
US-2014-115301,2016-07-29,2016-08-02,Standard Class,25.51,2,115.96
US-2014-115595,2016-10-09,2016-10-11,First Class,16.54,5,35.20
US-2014-115609,2016-11-02,2016-11-07,Standard Class,43.71,5,168.10
US-2014-116491,2016-11-11,2016-11-13,First Class,12.31,2,35.18
US-2014-116505,2016-11-17,2016-11-21,Second Class,20.59,6,43.80
US-2014-116652,2016-09-15,2016-09-19,Standard Class,179.03,21,959.20
US-2014-116659,2016-11-12,2016-11-12,Same Day,-92.70,3,370.78
US-2014-116701,2016-12-17,2016-12-21,Second Class,-178.97,2,66.28
US-2014-116897,2016-05-27,2016-05-29,First Class,66.01,12,814.53
US-2014-117247,2016-10-09,2016-10-14,Standard Class,-473.27,8,719.10
US-2014-117331,2016-10-21,2016-10-28,Standard Class,-6.56,1,8.56
US-2014-117450,2016-09-04,2016-09-08,Standard Class,9.70,4,107.55
US-2014-117534,2016-03-25,2016-03-26,First Class,188.84,23,"1,069.13"
US-2014-117723,2016-08-15,2016-08-18,Second Class,-337.81,6,"1,801.63"
US-2014-118038,2016-12-09,2016-12-11,First Class,-5.04,9,38.20
US-2014-118087,2016-09-09,2016-09-13,Standard Class,-344.07,21,"2,457.14"
US-2014-118157,2016-11-14,2016-11-17,First Class,7.49,2,15.28
US-2014-118535,2016-02-12,2016-02-16,Standard Class,9.94,2,20.70
US-2014-118556,2016-05-28,2016-06-02,Second Class,-35.24,6,110.43
US-2014-118598,2016-11-16,2016-11-16,Same Day,6.00,6,119.94
US-2014-118941,2016-08-12,2016-08-12,Same Day,438.41,13,"2,017.32"
US-2014-119039,2016-03-06,2016-03-10,Standard Class,5.43,9,14.98
US-2014-119319,2016-11-06,2016-11-09,Second Class,-19.86,5,30.56
US-2014-119438,2016-03-18,2016-03-23,Standard Class,-364.37,12,296.02
US-2014-119662,2016-11-13,2016-11-16,First Class,-48.95,3,230.38
US-2014-119816,2016-03-04,2016-03-06,Second Class,-76.11,7,114.68
US-2014-120089,2016-11-30,2016-11-30,Same Day,82.99,4,663.94
US-2014-120117,2016-03-30,2016-03-30,Same Day,20.61,3,170.87
US-2014-120390,2016-10-19,2016-10-26,Standard Class,"-1,306.55",4,"1,633.19"
US-2014-120418,2016-06-11,2016-06-12,First Class,2.88,14,668.74
US-2014-120607,2016-05-19,2016-05-19,Same Day,91.95,4,195.64
US-2014-120649,2016-01-21,2016-01-27,Standard Class,1.02,2,3.52
US-2014-120908,2016-09-30,2016-10-02,First Class,6.97,7,20.66
US-2014-121251,2016-03-26,2016-03-27,First Class,4.61,6,377.53
US-2014-122637,2016-09-03,2016-09-08,Second Class,-68.19,7,42.62
US-2014-122672,2016-11-04,2016-11-09,Standard Class,-49.92,7,265.07
US-2014-122714,2016-12-07,2016-12-13,Standard Class,"-2,929.48",5,"1,889.99"
US-2014-123204,2016-07-21,2016-07-27,Standard Class,4.54,4,17.48
US-2014-123281,2016-04-02,2016-04-07,Standard Class,6.53,3,25.11
US-2014-123463,2016-12-23,2016-12-23,Same Day,5.93,4,13.48
US-2014-123834,2016-07-21,2016-07-25,Standard Class,-21.33,4,124.40
US-2014-123862,2016-01-08,2016-01-10,Second Class,80.69,22,332.80
US-2014-124303,2016-07-06,2016-07-13,Standard Class,3.56,5,19.00
US-2014-124779,2016-09-08,2016-09-11,First Class,11.28,25,663.87
US-2014-124821,2016-06-25,2016-06-29,Second Class,148.14,4,871.40
US-2014-124926,2016-11-13,2016-11-18,Second Class,-24.71,6,9.32
US-2014-124968,2016-09-08,2016-09-13,Second Class,-566.56,7,765.63
US-2014-125213,2016-12-11,2016-12-13,First Class,2.16,3,6.54
US-2014-125647,2016-09-23,2016-09-28,Standard Class,-199.31,12,133.90
US-2014-125717,2016-09-28,2016-10-01,First Class,-52.23,14,535.26
US-2014-125808,2016-11-12,2016-11-15,Second Class,5.66,2,11.56
US-2014-126053,2016-12-05,2016-12-08,First Class,15.45,5,51.41
US-2014-126060,2016-04-14,2016-04-18,Standard Class,-32.22,8,198.27
US-2014-126081,2016-06-29,2016-07-04,Standard Class,1.81,1,5.18
US-2014-126179,2016-07-03,2016-07-07,Standard Class,83.27,4,311.96
US-2014-127292,2016-01-20,2016-01-24,Standard Class,196.32,9,637.18
US-2014-127341,2016-01-30,2016-02-03,Standard Class,-20.62,4,12.13
US-2014-127719,2016-07-21,2016-07-25,Standard Class,3.18,1,6.48
US-2014-128118,2016-11-24,2016-12-01,Standard Class,16.54,10,76.52
US-2014-128398,2016-05-02,2016-05-05,Second Class,59.04,4,159.56
US-2014-128447,2016-11-10,2016-11-17,Standard Class,122.30,6,429.59
US-2014-128832,2016-04-24,2016-04-27,First Class,4.90,2,69.98
US-2014-128951,2016-07-15,2016-07-17,First Class,213.73,8,"1,065.84"
US-2014-129203,2016-04-17,2016-04-22,Standard Class,-43.91,4,195.14
US-2014-129224,2016-03-17,2016-03-23,Standard Class,1.67,2,4.61
US-2014-129441,2016-09-07,2016-09-11,Standard Class,2.40,3,47.94
US-2014-129777,2016-07-03,2016-07-09,Standard Class,104.75,12,283.46
US-2014-130603,2016-09-30,2016-10-06,Standard Class,-17.47,9,11.65
US-2014-130687,2016-09-07,2016-09-10,First Class,76.27,7,562.65
US-2014-130953,2016-07-29,2016-08-03,Standard Class,283.57,10,935.74
US-2014-131583,2016-06-10,2016-06-10,Same Day,15.01,6,40.03
US-2014-131849,2016-06-06,2016-06-10,Standard Class,2.18,6,31.35
US-2014-131961,2016-12-08,2016-12-11,First Class,-17.35,6,97.24
US-2014-132031,2016-04-23,2016-04-27,Standard Class,-13.24,10,513.50
US-2014-132059,2016-09-23,2016-09-29,Standard Class,-240.18,4,228.57
US-2014-132206,2016-06-16,2016-06-21,Standard Class,-8.90,7,5.94
US-2014-132220,2016-11-12,2016-11-16,Standard Class,-10.91,6,62.35
US-2014-132297,2016-05-27,2016-06-02,Standard Class,163.00,5,598.31
US-2014-132381,2016-08-22,2016-08-24,First Class,-83.88,2,314.53
US-2014-132444,2016-11-18,2016-11-21,First Class,114.12,17,409.55
US-2014-132675,2016-09-24,2016-09-28,Standard Class,45.28,15,148.16
US-2014-132927,2016-12-09,2016-12-15,Standard Class,-8.13,7,11.09
US-2014-133081,2016-03-11,2016-03-15,Standard Class,36.67,5,90.60
US-2014-133200,2016-05-06,2016-05-11,Standard Class,-195.94,22,"1,407.20"
US-2014-133312,2016-11-25,2016-11-29,Standard Class,-26.78,4,369.98
US-2014-133361,2016-05-14,2016-05-17,First Class,96.48,22,481.59
US-2014-133781,2016-06-22,2016-06-23,First Class,12.69,3,37.61
US-2014-134481,2016-08-27,2016-09-01,Standard Class,-297.68,7,"1,488.42"
US-2014-134642,2016-02-26,2016-03-01,Standard Class,-16.34,7,428.70
US-2014-135013,2016-07-24,2016-07-24,Same Day,839.99,5,"2,399.96"
US-2014-135062,2016-08-31,2016-09-04,Second Class,83.21,7,229.54
US-2014-135230,2016-09-01,2016-09-07,Standard Class,2.96,1,7.58
US-2014-135503,2016-12-10,2016-12-15,Standard Class,4.28,2,14.76
US-2014-135986,2016-06-20,2016-06-27,Standard Class,141.54,9,536.36
US-2014-136189,2016-12-07,2016-12-11,Standard Class,25.54,6,82.38
US-2014-136679,2016-11-14,2016-11-18,Standard Class,-22.79,8,212.99
US-2014-136707,2016-11-12,2016-11-15,First Class,4.91,4,14.02
US-2014-136721,2016-04-08,2016-04-12,Standard Class,151.02,5,580.86
US-2014-136784,2016-04-30,2016-05-05,Standard Class,80.34,4,163.96
US-2014-136868,2016-10-06,2016-10-12,Standard Class,133.20,10,681.91
US-2014-137491,2016-11-19,2016-11-25,Standard Class,-8.72,2,305.31
US-2014-138086,2016-04-16,2016-04-20,Standard Class,12.22,3,40.74
US-2014-139465,2016-08-27,2016-08-30,First Class,129.07,17,448.82
US-2014-139577,2016-10-01,2016-10-06,Standard Class,22.00,5,104.75
US-2014-139647,2016-05-11,2016-05-13,First Class,-356.96,7,209.98
US-2014-139955,2016-09-28,2016-09-30,Second Class,-0.35,1,1.74
US-2014-139969,2016-11-19,2016-11-26,Standard Class,-53.27,3,233.06
US-2014-140074,2016-03-23,2016-03-29,Standard Class,11.56,6,25.68
US-2014-140312,2016-11-13,2016-11-19,Standard Class,1.38,5,22.00
US-2014-140907,2016-12-10,2016-12-12,Second Class,49.19,11,392.22
US-2014-141509,2016-09-29,2016-10-01,First Class,25.79,5,99.20
US-2014-141558,2016-03-11,2016-03-16,Standard Class,-233.05,10,987.19
US-2014-141677,2016-03-26,2016-03-30,Standard Class,370.81,24,"2,737.67"
US-2014-141698,2016-04-15,2016-04-21,Standard Class,7.26,4,20.74
US-2014-141852,2016-11-09,2016-11-14,Standard Class,20.73,8,47.12
US-2014-141943,2016-05-05,2016-05-09,Standard Class,11.58,2,23.16
US-2014-142188,2016-09-11,2016-09-11,Same Day,494.42,26,"1,820.21"
US-2014-142573,2016-07-18,2016-07-23,Standard Class,-482.59,16,"1,298.90"
US-2014-143028,2016-04-11,2016-04-18,Standard Class,-17.05,3,11.36
US-2014-143175,2016-08-03,2016-08-06,Second Class,23.97,3,99.87
US-2014-143770,2016-03-20,2016-03-24,Standard Class,65.96,4,299.96
US-2014-144582,2016-04-30,2016-05-05,Standard Class,-69.40,7,43.37
US-2014-145366,2016-12-09,2016-12-13,Standard Class,14.15,4,94.78
US-2014-145597,2016-11-02,2016-11-05,First Class,5.43,4,54.34
US-2014-145863,2016-04-21,2016-04-27,Standard Class,-9.70,6,5.63
US-2014-146213,2016-09-09,2016-09-14,Standard Class,51.19,4,159.96
US-2014-146416,2016-10-20,2016-10-22,Second Class,9.39,5,24.68
US-2014-146822,2016-06-09,2016-06-14,Standard Class,23.09,4,49.12
US-2014-146878,2016-09-21,2016-09-27,Standard Class,-8.61,1,12.29
US-2014-146906,2016-03-13,2016-03-17,Standard Class,74.98,2,299.90
US-2014-147221,2016-12-02,2016-12-04,Second Class,-769.73,9,303.37
US-2014-147655,2016-09-04,2016-09-05,First Class,-58.72,7,88.07
US-2014-147669,2016-12-25,2016-12-30,Standard Class,-60.60,23,484.32
US-2014-147886,2016-03-28,2016-03-31,First Class,106.98,26,"1,435.96"
US-2014-147984,2016-01-29,2016-02-02,Standard Class,137.15,5,279.90
US-2014-147998,2016-05-19,2016-05-24,Standard Class,49.92,5,133.12
US-2014-148054,2016-10-06,2016-10-11,Standard Class,87.22,8,307.74
US-2014-148362,2016-07-01,2016-07-08,Standard Class,103.95,9,639.83
US-2014-148551,2016-01-13,2016-01-17,Standard Class,"-1,141.47",5,760.98
US-2014-148768,2016-11-30,2016-12-02,Second Class,9.00,3,71.98
US-2014-148831,2016-10-13,2016-10-15,First Class,104.57,8,348.56
US-2014-148866,2016-09-19,2016-09-24,Standard Class,15.55,5,32.40
US-2014-149006,2016-12-06,2016-12-08,Second Class,2.88,1,10.68
US-2014-149510,2016-12-03,2016-12-10,Standard Class,-7.72,13,98.45
US-2014-150070,2016-09-07,2016-09-12,Standard Class,-28.27,2,161.57
US-2014-150595,2016-05-22,2016-05-26,Standard Class,-54.71,7,205.92
US-2014-150847,2016-04-30,2016-05-06,Standard Class,3.63,2,10.37
US-2014-151127,2016-05-22,2016-05-25,First Class,18.83,7,49.56
US-2014-151316,2016-06-24,2016-06-30,Standard Class,-317.03,6,193.27
US-2014-152002,2016-06-11,2016-06-11,Same Day,60.26,3,122.97
US-2014-152366,2016-04-21,2016-04-25,Second Class,-243.16,4,97.26
US-2014-152380,2016-11-19,2016-11-23,Standard Class,-131.45,3,219.08
US-2014-152492,2016-07-06,2016-07-06,Same Day,23.92,1,239.24
US-2014-152569,2016-05-15,2016-05-20,Standard Class,22.61,4,67.82
US-2014-152842,2016-07-16,2016-07-23,Standard Class,15.15,3,242.35
US-2014-152898,2016-09-11,2016-09-15,Standard Class,20.37,5,67.90
US-2014-153255,2016-09-03,2016-09-07,Second Class,14.10,2,239.67
US-2014-153633,2016-11-13,2016-11-18,Second Class,0.15,1,2.06
US-2014-153948,2016-11-06,2016-11-06,Same Day,83.96,17,190.05
US-2014-154851,2016-03-30,2016-04-03,Standard Class,-4.76,5,5.72
US-2014-154872,2016-05-14,2016-05-18,Standard Class,-37.03,8,87.99
US-2014-155299,2016-06-08,2016-06-12,Standard Class,-4.47,2,1.62
US-2014-155425,2016-11-10,2016-11-11,First Class,-256.57,28,"1,475.05"
US-2014-155866,2016-11-17,2016-11-21,Standard Class,95.64,10,226.64
US-2014-155999,2016-08-07,2016-08-13,Standard Class,22.64,7,173.72
US-2014-156083,2016-11-04,2016-11-11,Standard Class,3.26,2,9.66
US-2014-156356,2016-04-16,2016-04-22,Standard Class,-56.79,6,61.49
US-2014-156909,2016-07-16,2016-07-18,Second Class,-1.02,2,71.37
US-2014-157224,2016-09-14,2016-09-18,Second Class,26.08,9,56.70
US-2014-157896,2016-11-16,2016-11-16,Same Day,73.41,3,146.82
US-2014-158218,2016-05-12,2016-05-15,Second Class,-69.06,9,162.16
US-2014-158505,2016-07-21,2016-07-21,Same Day,13.83,10,97.92
US-2014-158512,2016-01-13,2016-01-18,Second Class,35.06,8,77.76
US-2014-158526,2016-12-29,2017-01-01,Second Class,494.86,14,"1,814.68"
